sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:01:53;13.00;98.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:04:23;13.00;99.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:06:53;13.00;99.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:09:24;13.00;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:11:53;12.90;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:14:23;12.90;98.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:16:53;12.90;98.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:19:24;12.80;98.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:21:53;12.80;99.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:24:23;12.80;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:26:53;12.70;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:29:23;12.70;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:31:53;12.70;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:34:24;12.60;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:36:53;12.50;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:39:23;12.40;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:41:52;12.30;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:44:23;12.30;99.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:46:53;12.40;99.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:49:23;12.40;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:51:53;12.30;99.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:54:23;12.30;99.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:56:53;12.30;99.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T00:59:23;12.20;99.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:01:53;12.20;98.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:04:23;12.20;99.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:06:53;12.20;99.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:09:23;12.20;98.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:11:53;12.10;98.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:14:23;12.20;99.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:16:53;12.10;98.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:19:22;12.00;98.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:21:53;12.00;98.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:24:23;12.00;98.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:26:53;11.90;98.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:29:23;11.90;98.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:31:52;11.90;98.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:34:23;11.90;98.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:36:53;11.90;99.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:39:24;11.90;98.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:41:53;11.90;98.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:44:23;11.90;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:46:54;11.80;98.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:49:24;11.80;98.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:51:53;11.90;98.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:54:23;11.90;99.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T01:59:35;11.80;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:02:04;11.80;98.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:04:33;11.70;97.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:07:03;11.70;98.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:09:33;11.70;97.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:12:03;11.70;98.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:14:33;11.70;97.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:17:03;11.70;97.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:19:33;11.60;97.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:22:03;11.50;98.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:24:34;11.50;98.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:27:03;11.50;98.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:29:33;11.40;98.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:32:03;11.40;98.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:34:34;11.40;98.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:37:05;11.40;98.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:39:35;11.30;99.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:42:04;11.30;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:44:34;11.20;99.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:47:05;11.20;99.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:49:34;11.20;99.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:52:04;11.20;98.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:54:35;11.20;98.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:57:07;11.10;98.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T02:59:46;11.10;98.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:02:27;11.20;99.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:05:05;11.10;98.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:07:36;11.10;98.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:10:07;11.10;98.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:12:38;11.10;98.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:15:07;11.20;98.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:17:37;11.10;98.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:20:07;11.10;98.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:22:38;11.20;98.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:25:08;11.10;99.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:27:37;11.00;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:30:07;11.00;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:32:38;11.00;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:35:11;11.00;99.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:37:41;10.90;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:40:11;10.80;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:42:40;10.60;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:45:09;10.50;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:47:38;10.60;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:50:10;10.60;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:52:39;10.50;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:55:09;10.40;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T03:57:38;10.40;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:00:08;10.30;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:02:38;10.30;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:07:48;10.10;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:10:18;10.10;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:12:47;10.10;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:15:18;10.10;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:17:47;10.10;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:20:17;10.20;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:22:46;10.10;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:25:16;10.10;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:27:47;10.10;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:30:29;10.10;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:32:57;10.10;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:35:27;10.20;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:37:56;10.20;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:40:26;10.30;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:42:57;10.30;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:45:26;10.40;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:47:56;10.40;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:50:28;10.60;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:52:57;10.70;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:55:27;10.90;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T04:57:56;11.10;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:00:27;11.30;99.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:02:56;11.40;99.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:05:26;11.50;99.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:07:56;11.50;99.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:10:26;11.50;99.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:12:57;11.50;99.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:15:26;11.60;98.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:17:56;11.70;98.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:20:26;11.70;98.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:22:56;11.70;98.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:25:26;11.70;98.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:27:57;11.70;98.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:30:26;11.70;98.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:32:56;11.70;98.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:35:26;11.70;97.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:37:56;11.70;97.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:40:27;11.60;97.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:42:58;11.60;98.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:45:27;11.50;97.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:47:57;11.50;98.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:50:26;11.50;97.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:52:56;11.50;97.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:55:26;11.50;98.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T05:57:56;11.50;98.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:00:26;11.60;97.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:02:56;11.70;98.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:05:26;11.80;98.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:07:57;11.90;97.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:10:27;12.10;97.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:12:59;12.30;97.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:15:27;12.50;96.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:17:56;12.70;99.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:20:26;12.70;95.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:22:56;12.90;95.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:25:33;13.00;94.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:28:02;13.10;94.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:30:31;13.10;93.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:33:00;13.10;93.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:35:29;13.20;93.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:37:58;13.10;93.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:40:29;13.30;93.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:43:01;13.40;93.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:45:30;13.60;92.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:48:00;13.70;93.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:50:29;13.80;92.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:52:58;13.90;92.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:55:26;14.00;91.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T06:57:57;14.00;91.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:03:03;13.80;91.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:05:34;13.90;91.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:08:05;14.10;91.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:10:35;14.10;91.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:13:06;14.20;90.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:15:37;14.30;90.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:18:07;14.40;90.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:20:37;14.60;90.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:23:06;14.50;88.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:25:57;14.40;88.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:28:27;14.50;87.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:30:57;14.50;87.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:33:26;14.50;87.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:35:57;14.50;87.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:38:27;14.60;88.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:40:57;14.80;88.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:43:28;14.70;85.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:45:57;14.90;84.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:48:28;14.80;83.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:50:57;14.90;84.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:53:26;14.90;83.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:55:58;15.10;82.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T07:58:29;15.10;82.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:00:59;15.10;82.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:03:28;15.10;81.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:05:59;15.10;82.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:08:28;15.10;82.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:10:57;15.30;83.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:13:26;15.10;81.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:15:57;15.20;80.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:18:28;15.40;81.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:20:59;15.50;78.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:23:30;15.60;78.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:25:59;15.50;80.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:28:29;15.40;79.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:30:58;15.30;79.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:33:27;15.50;78.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:35:57;15.60;78.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:38:27;15.90;76.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:40:56;15.90;74.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:43:26;16.00;72.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:45:57;16.10;73.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:48:27;16.10;71.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:50:57;16.10;72.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:53:27;16.40;72.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:55:57;16.60;73.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T08:58:28;16.80;70.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:00:57;16.50;71.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:03:27;16.50;71.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:05:57;16.70;69.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:08:27;16.70;69.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:10:57;16.70;69.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:13:28;16.70;69.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:15:57;17.00;69.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:18:28;17.10;70.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:20:57;17.00;68.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:23:27;17.10;68.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:26:00;17.00;68.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:28:30;17.50;86.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:30:59;17.50;84.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:33:28;17.20;73.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:35:57;17.30;74.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:38:27;17.50;73.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:40:57;17.50;73.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:43:27;17.70;73.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:45:57;17.50;74.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:48:26;17.10;74.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:50:57;17.20;76.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:53:27;17.50;74.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:55:57;17.60;74.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T09:58:28;17.20;74.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:00:57;17.00;75.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:03:27;16.60;79.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:05:56;16.40;79.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:08:26;16.50;80.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:10:57;17.20;78.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:13:27;17.50;76.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:15:56;17.50;76.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:18:27;17.60;76.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:20:57;17.90;75.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:23:27;17.90;73.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:25:57;17.20;75.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:28:27;17.10;75.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:30:56;17.10;75.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:33:26;16.60;77.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:35:56;16.70;77.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:38:27;16.90;77.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:40:56;16.30;78.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:43:28;16.10;79.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:45:57;15.90;80.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:48:27;15.60;81.20
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:50:56;15.40;83.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:53:26;15.30;83.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:55:56;15.10;83.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T10:58:26;15.30;83.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:00:57;15.60;82.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:03:26;15.60;82.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:05:56;15.40;81.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:08:26;15.50;82.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:10:56;15.80;82.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:13:26;16.20;81.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:15:57;16.20;80.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:20:56;16.40;78.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:23:26;16.10;78.60
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:25:56;15.70;80.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:28:26;15.40;81.40
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:30:57;15.10;83.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:33:27;15.00;85.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:35:57;14.90;84.90
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:38:28;14.80;85.30
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:40:58;14.60;85.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:43:27;14.50;88.10
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:45:58;14.40;88.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:48:27;14.40;90.00
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:50:57;14.40;90.50
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:53:26;14.50;90.70
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:55:56;14.40;83.80
25556;DHT22;13447;57.174;-2.112;2019-06-16T11:58:25;14.40;86.00
